1 , mujets , central , 0 , 0 , 0.48 , 140 , 200 , 0 , 1 ,0.707187
1 , mujets , central , 0 , 0.48 , 0.96 , 140 , 200 , 0 , 1 ,0.708851
1 , mujets , central , 0 , 0.96 , 1.44 , 140 , 200 , 0 , 1 ,0.654451
1 , mujets , central , 0 , 1.44 , 1.92 , 140 , 200 , 0 , 1 ,0.606173
1 , mujets , central , 0 , 1.92 , 2.4 , 140 , 200 , 0 , 1 ,0.506366
1 , mujets , central , 0 , -2.4 , -1.92 , 200 , 300 , 0 , 1 ,0.442492
1 , mujets , central , 0 , -1.92 , -1.44 , 200 , 300 , 0 , 1 ,0.551245
1 , mujets , central , 0 , -1.44 , -0.96 , 200 , 300 , 0 , 1 ,0.623248
1 , mujets , central , 0 , -0.96 , -0.48 , 200 , 300 , 0 , 1 ,0.690604
1 , mujets , central , 0 , -0.48 , 0 , 200 , 300 , 0 , 1 ,0.680513
1 , mujets , central , 0 , 0 , 0.48 , 200 , 300 , 0 , 1 ,0.687197
1 , mujets , central , 0 , 0.48 , 0.96 , 200 , 300 , 0 , 1 ,0.688236
1 , mujets , central , 0 , 0.96 , 1.44 , 200 , 300 , 0 , 1 ,0.613632
1 , mujets , central , 0 , 1.44 , 1.92 , 200 , 300 , 0 , 1 ,0.549046
1 , mujets , central , 0 , 1.92 , 2.4 , 200 , 300 , 0 , 1 ,0.439745
1 , mujets , central , 0 , -2.4 , -1.92 , 300 , 670 , 0 , 1 ,0.386369
1 , mujets , central , 0 , -1.92 , -1.44 , 300 , 670 , 0 , 1 ,0.483317
1 , mujets , central , 0 , -1.44 , -0.96 , 300 , 670 , 0 , 1 ,0.537832
1 , mujets , central , 0 , -0.96 , -0.48 , 300 , 670 , 0 , 1 ,0.603843
1 , mujets , central , 0 , -0.48 , 0 , 300 , 670 , 0 , 1 ,0.603087
1 , mujets , central , 0 , 0 , 0.48 , 300 , 670 , 0 , 1 ,0.608893
1 , mujets , central , 0 , 0.48 , 0.96 , 300 , 670 , 0 , 1 ,0.605594
1 , mujets , central , 0 , 0.96 , 1.44 , 300 , 670 , 0 , 1 ,0.534891
1 , mujets , central , 0 , 1.44 , 1.92 , 300 , 670 , 0 , 1 ,0.476006
1 , mujets , central , 0 , 1.92 , 2.4 , 300 , 670 , 0 , 1 ,0.425907
1 , mujets , central , 1 , -2.4 , -1.92 , 30 , 50 , 0 , 1 ,0.106552
1 , mujets , central , 1 , -1.92 , -1.44 , 30 , 50 , 0 , 1 ,0.126588
1 , mujets , central , 1 , -1.44 , -0.96 , 30 , 50 , 0 , 1 ,0.132276
1 , mujets , central , 1 , -0.96 , -0.48 , 30 , 50 , 0 , 1 ,0.143288
1 , mujets , central , 1 , -0.48 , 0 , 30 , 50 , 0 , 1 ,0.130401
1 , mujets , central , 1 , 0 , 0.48 , 30 , 50 , 0 , 1 ,0.131084
1 , mujets , central , 1 , 0.48 , 0.96 , 30 , 50 , 0 , 1 ,0.137501
1 , mujets , central , 1 , 0.96 , 1.44 , 30 , 50 , 0 , 1 ,0.123811
1 , mujets , central , 1 , 1.44 , 1.92 , 30 , 50 , 0 , 1 ,0.12345
1 , mujets , central , 1 , 1.92 , 2.4 , 30 , 50 , 0 , 1 ,0.101003
1 , mujets , central , 1 , -2.4 , -1.92 , 50 , 70 , 0 , 1 ,0.105789
1 , mujets , central , 1 , -1.92 , -1.44 , 50 , 70 , 0 , 1 ,0.123679
1 , mujets , central , 1 , -1.44 , -0.96 , 50 , 70 , 0 , 1 ,0.129142
1 , mujets , central , 1 , -0.96 , -0.48 , 50 , 70 , 0 , 1 ,0.13973
1 , mujets , central , 1 , -0.48 , 0 , 50 , 70 , 0 , 1 ,0.127219
1 , mujets , central , 1 , 0 , 0.48 , 50 , 70 , 0 , 1 ,0.130083
1 , mujets , central , 1 , 0.48 , 0.96 , 50 , 70 , 0 , 1 ,0.133277
1 , mujets , central , 1 , 0.96 , 1.44 , 50 , 70 , 0 , 1 ,0.120974
1 , mujets , central , 1 , 1.44 , 1.92 , 50 , 70 , 0 , 1 ,0.127967
1 , mujets , central , 1 , 1.92 , 2.4 , 50 , 70 , 0 , 1 ,0.102415
1 , mujets , central , 1 , -2.4 , -1.92 , 70 , 100 , 0 , 1 ,0.109674
1 , mujets , central , 1 , -1.92 , -1.44 , 70 , 100 , 0 , 1 ,0.137203
1 , mujets , central , 1 , -1.44 , -0.96 , 70 , 100 , 0 , 1 ,0.137125
1 , mujets , central , 1 , -0.96 , -0.48 , 70 , 100 , 0 , 1 ,0.145926
1 , mujets , central , 1 , -0.48 , 0 , 70 , 100 , 0 , 1 ,0.132895
1 , mujets , central , 1 , 0 , 0.48 , 70 , 100 , 0 , 1 ,0.13367
1 , mujets , central , 1 , 0.48 , 0.96 , 70 , 100 , 0 , 1 ,0.140863
1 , mujets , central , 1 , 0.96 , 1.44 , 70 , 100 , 0 , 1 ,0.131731
1 , mujets , central , 1 , 1.44 , 1.92 , 70 , 100 , 0 , 1 ,0.126833
1 , mujets , central , 1 , 1.92 , 2.4 , 70 , 100 , 0 , 1 ,0.106425
1 , mujets , central , 1 , -2.4 , -1.92 , 100 , 140 , 0 , 1 ,0.113944
1 , mujets , central , 1 , -1.92 , -1.44 , 100 , 140 , 0 , 1 ,0.138876
1 , mujets , central , 1 , -1.44 , -0.96 , 100 , 140 , 0 , 1 ,0.140614
1 , mujets , central , 1 , -0.96 , -0.48 , 100 , 140 , 0 , 1 ,0.15224
1 , mujets , central , 1 , -0.48 , 0 , 100 , 140 , 0 , 1 ,0.135735
1 , mujets , central , 1 , 0 , 0.48 , 100 , 140 , 0 , 1 ,0.136982
1 , mujets , central , 1 , 0.48 , 0.96 , 100 , 140 , 0 , 1 ,0.149152
1 , mujets , central , 1 , 0.96 , 1.44 , 100 , 140 , 0 , 1 ,0.137607
1 , mujets , central , 1 , 1.44 , 1.92 , 100 , 140 , 0 , 1 ,0.137315
1 , mujets , central , 1 , 1.92 , 2.4 , 100 , 140 , 0 , 1 ,0.113595
1 , mujets , central , 1 , -2.4 , -1.92 , 140 , 200 , 0 , 1 ,0.110862
1 , mujets , central , 1 , -1.92 , -1.44 , 140 , 200 , 0 , 1 ,0.153279
1 , mujets , central , 1 , -1.44 , -0.96 , 140 , 200 , 0 , 1 ,0.151746
1 , mujets , central , 1 , -0.96 , -0.48 , 140 , 200 , 0 , 1 ,0.16462
1 , mujets , central , 1 , -0.48 , 0 , 140 , 200 , 0 , 1 ,0.150829
1 , mujets , central , 1 , 0 , 0.48 , 140 , 200 , 0 , 1 ,0.156282
1 , mujets , central , 1 , 0.48 , 0.96 , 140 , 200 , 0 , 1 ,0.1649
1 , mujets , central , 1 , 0.96 , 1.44 , 140 , 200 , 0 , 1 ,0.148172
1 , mujets , central , 1 , 1.44 , 1.92 , 140 , 200 , 0 , 1 ,0.139802
1 , mujets , central , 1 , 1.92 , 2.4 , 140 , 200 , 0 , 1 ,0.119613
1 , mujets , central , 1 , -2.4 , -1.92 , 200 , 300 , 0 , 1 ,0.0986654
1 , mujets , central , 1 , -1.92 , -1.44 , 200 , 300 , 0 , 1 ,0.13112
1 , mujets , central , 1 , -1.44 , -0.96 , 200 , 300 , 0 , 1 ,0.14999
1 , mujets , central , 1 , -0.96 , -0.48 , 200 , 300 , 0 , 1 ,0.180046
1 , mujets , central , 1 , -0.48 , 0 , 200 , 300 , 0 , 1 ,0.166091
1 , mujets , central , 1 , 0 , 0.48 , 200 , 300 , 0 , 1 ,0.160282
1 , mujets , central , 1 , 0.48 , 0.96 , 200 , 300 , 0 , 1 ,0.175167
1 , mujets , central , 1 , 0.96 , 1.44 , 200 , 300 , 0 , 1 ,0.142945
1 , mujets , central , 1 , 1.44 , 1.92 , 200 , 300 , 0 , 1 ,0.126446
1 , mujets , central , 1 , 1.92 , 2.4 , 200 , 300 , 0 , 1 ,0.113559
1 , mujets , central , 1 , -2.4 , -1.92 , 300 , 670 , 0 , 1 ,0.0879326
1 , mujets , central , 1 , -1.92 , -1.44 , 300 , 670 , 0 , 1 ,0.103645
1 , mujets , central , 1 , -1.44 , -0.96 , 300 , 670 , 0 , 1 ,0.138413
1 , mujets , central , 1 , -0.96 , -0.48 , 300 , 670 , 0 , 1 ,0.167566
1 , mujets , central , 1 , -0.48 , 0 , 300 , 670 , 0 , 1 ,0.151986
1 , mujets , central , 1 , 0 , 0.48 , 300 , 670 , 0 , 1 ,0.154373
1 , mujets , central , 1 , 0.48 , 0.96 , 300 , 670 , 0 , 1 ,0.167603
1 , mujets , central , 1 , 0.96 , 1.44 , 300 , 670 , 0 , 1 ,0.138379
1 , mujets , central , 1 , 1.44 , 1.92 , 300 , 670 , 0 , 1 ,0.130947
1 , mujets , central , 1 , 1.92 , 2.4 , 300 , 670 , 0 , 1 ,0.116812
1 , mujets , central , 2 , -2.4 , -1.92 , 30 , 50 , 0 , 1 ,0.0168428
1 , mujets , central , 2 , -1.92 , -1.44 , 30 , 50 , 0 , 1 ,0.0186761
1 , mujets , central , 2 , -1.44 , -0.96 , 30 , 50 , 0 , 1 ,0.0184722
1 , mujets , central , 2 , -0.96 , -0.48 , 30 , 50 , 0 , 1 ,0.0189316
1 , mujets , central , 2 , -0.48 , 0 , 30 , 50 , 0 , 1 ,0.0180173
1 , mujets , central , 2 , 0 , 0.48 , 30 , 50 , 0 , 1 ,0.0183238
1 , mujets , central , 2 , 0.48 , 0.96 , 30 , 50 , 0 , 1 ,0.0183847
1 , mujets , central , 2 , 0.96 , 1.44 , 30 , 50 , 0 , 1 ,0.0183045
1 , mujets , central , 2 , 1.44 , 1.92 , 30 , 50 , 0 , 1 ,0.0199098
1 , mujets , central , 2 , 1.92 , 2.4 , 30 , 50 , 0 , 1 ,0.0185005
1 , mujets , central , 2 , -2.4 , -1.92 , 50 , 70 , 0 , 1 ,0.0167986
1 , mujets , central , 2 , -1.92 , -1.44 , 50 , 70 , 0 , 1 ,0.0195043
1 , mujets , central , 2 , -1.44 , -0.96 , 50 , 70 , 0 , 1 ,0.0203755
1 , mujets , central , 2 , -0.96 , -0.48 , 50 , 70 , 0 , 1 ,0.021376
1 , mujets , central , 2 , -0.48 , 0 , 50 , 70 , 0 , 1 ,0.0206285
1 , mujets , central , 2 , 0 , 0.48 , 50 , 70 , 0 , 1 ,0.0214775
1 , mujets , central , 2 , 0.48 , 0.96 , 50 , 70 , 0 , 1 ,0.0223471
1 , mujets , central , 2 , 0.96 , 1.44 , 50 , 70 , 0 , 1 ,0.0197626
1 , mujets , central , 2 , 1.44 , 1.92 , 50 , 70 , 0 , 1 ,0.0195726
1 , mujets , central , 2 , 1.92 , 2.4 , 50 , 70 , 0 , 1 ,0.0180729
1 , mujets , central , 2 , -2.4 , -1.92 , 70 , 100 , 0 , 1 ,0.0183877
1 , mujets , central , 2 , -1.92 , -1.44 , 70 , 100 , 0 , 1 ,0.0215774
1 , mujets , central , 2 , -1.44 , -0.96 , 70 , 100 , 0 , 1 ,0.0236965
1 , mujets , central , 2 , -0.96 , -0.48 , 70 , 100 , 0 , 1 ,0.0256087
1 , mujets , central , 2 , -0.48 , 0 , 70 , 100 , 0 , 1 ,0.0257533
1 , mujets , central , 2 , 0 , 0.48 , 70 , 100 , 0 , 1 ,0.0252617
1 , mujets , central , 2 , 0.48 , 0.96 , 70 , 100 , 0 , 1 ,0.0258885
1 , mujets , central , 2 , 0.96 , 1.44 , 70 , 100 , 0 , 1 ,0.0228514
1 , mujets , central , 2 , 1.44 , 1.92 , 70 , 100 , 0 , 1 ,0.0220199
1 , mujets , central , 2 , 1.92 , 2.4 , 70 , 100 , 0 , 1 ,0.0197938
1 , mujets , central , 2 , -2.4 , -1.92 , 100 , 140 , 0 , 1 ,0.017985
1 , mujets , central , 2 , -1.92 , -1.44 , 100 , 140 , 0 , 1 ,0.0233216
1 , mujets , central , 2 , -1.44 , -0.96 , 100 , 140 , 0 , 1 ,0.025495
1 , mujets , central , 2 , -0.96 , -0.48 , 100 , 140 , 0 , 1 ,0.0289107
1 , mujets , central , 2 , -0.48 , 0 , 100 , 140 , 0 , 1 ,0.0274255
1 , mujets , central , 2 , 0 , 0.48 , 100 , 140 , 0 , 1 ,0.0286071
1 , mujets , central , 2 , 0.48 , 0.96 , 100 , 140 , 0 , 1 ,0.0294201
1 , mujets , central , 2 , 0.96 , 1.44 , 100 , 140 , 0 , 1 ,0.0256834
1 , mujets , central , 2 , 1.44 , 1.92 , 100 , 140 , 0 , 1 ,0.0239182
1 , mujets , central , 2 , 1.92 , 2.4 , 100 , 140 , 0 , 1 ,0.0188295
1 , mujets , central , 2 , -2.4 , -1.92 , 140 , 200 , 0 , 1 ,0.0179686
1 , mujets , central , 2 , -1.92 , -1.44 , 140 , 200 , 0 , 1 ,0.0228597
1 , mujets , central , 2 , -1.44 , -0.96 , 140 , 200 , 0 , 1 ,0.0278541
1 , mujets , central , 2 , -0.96 , -0.48 , 140 , 200 , 0 , 1 ,0.0313452
1 , mujets , central , 2 , -0.48 , 0 , 140 , 200 , 0 , 1 ,0.0311654
1 , mujets , central , 2 , 0 , 0.48 , 140 , 200 , 0 , 1 ,0.0313171
1 , mujets , central , 2 , 0.48 , 0.96 , 140 , 200 , 0 , 1 ,0.0303089
1 , mujets , central , 2 , 0.96 , 1.44 , 140 , 200 , 0 , 1 ,0.0269089
1 , mujets , central , 2 , 1.44 , 1.92 , 140 , 200 , 0 , 1 ,0.0218481
1 , mujets , central , 2 , 1.92 , 2.4 , 140 , 200 , 0 , 1 ,0.0182285
1 , mujets , central , 2 , -2.4 , -1.92 , 200 , 300 , 0 , 1 ,0.015302
1 , mujets , central , 2 , -1.92 , -1.44 , 200 , 300 , 0 , 1 ,0.0206112
1 , mujets , central , 2 , -1.44 , -0.96 , 200 , 300 , 0 , 1 ,0.0254797
1 , mujets , central , 2 , -0.96 , -0.48 , 200 , 300 , 0 , 1 ,0.0292814
1 , mujets , central , 2 , -0.48 , 0 , 200 , 300 , 0 , 1 ,0.0282071
1 , mujets , central , 2 , 0 , 0.48 , 200 , 300 , 0 , 1 ,0.0295413
1 , mujets , central , 2 , 0.48 , 0.96 , 200 , 300 , 0 , 1 ,0.0288241
1 , mujets , central , 2 , 0.96 , 1.44 , 200 , 300 , 0 , 1 ,0.0228919
1 , mujets , central , 2 , 1.44 , 1.92 , 200 , 300 , 0 , 1 ,0.0207838
1 , mujets , central , 2 , 1.92 , 2.4 , 200 , 300 , 0 , 1 ,0.0156979
1 , mujets , central , 2 , -2.4 , -1.92 , 300 , 670 , 0 , 1 ,0.016949
1 , mujets , central , 2 , -1.92 , -1.44 , 300 , 670 , 0 , 1 ,0.019725
1 , mujets , central , 2 , -1.44 , -0.96 , 300 , 670 , 0 , 1 ,0.0229987
1 , mujets , central , 2 , -0.96 , -0.48 , 300 , 670 , 0 , 1 ,0.0255782
1 , mujets , central , 2 , -0.48 , 0 , 300 , 670 , 0 , 1 ,0.0228761
1 , mujets , central , 2 , 0 , 0.48 , 300 , 670 , 0 , 1 ,0.0238683
1 , mujets , central , 2 , 0.48 , 0.96 , 300 , 670 , 0 , 1 ,0.0258106
1 , mujets , central , 2 , 0.96 , 1.44 , 300 , 670 , 0 , 1 ,0.020099
1 , mujets , central , 2 , 1.44 , 1.92 , 300 , 670 , 0 , 1 ,0.0168193
1 , mujets , central , 2 , 1.92 , 2.4 , 300 , 670 , 0 , 1 ,0.0215471
